rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
80,AGI,anda,322,37,Rust,https://github.com/ldclabs/anda,ldclabs,0,2025-04-08T13:55:54Z,"🤖 An AI agent framework built with Rust, powered by ICP and TEEs."
81,AGI,openagi,320,76,Jupyter Notebook,https://github.com/aiplanethub/openagi,aiplanethub,6,2025-02-25T11:22:33Z,Paving the way for open agents and AGI for all.
82,AGI,awesome-agi-cocosci,317,23,TeX,https://github.com/SHI-Yu-Zhe/awesome-agi-cocosci,SHI-Yu-Zhe,0,2025-04-09T23:08:08Z,"An awesome & curated list for Artificial General Intelligence, an emerging inter-discipline field that combines artificial intelligence and computational cognitive sciences."
83,AGI,agilebill,309,177,SQL,https://github.com/tony-landis/agilebill,tony-landis,6,2014-05-18T17:33:39Z,Open source billing and invoicing
84,AGI,awesome-artificial-general-intelligence,307,54,,https://github.com/freeman42x/awesome-artificial-general-intelligence,freeman42x,2,2024-06-21T12:44:30Z,Resources about Artificial General Intelligence
85,AGI,BlockAGI,305,50,Python,https://github.com/orgexyz/BlockAGI,orgexyz,8,2023-11-19T04:10:24Z,"Your Self-Hosted, Hackable Research Agent Inspired by AutoGPT"
86,AGI,Face-Aging-with-Identity-Preserved-Conditional-Generative-Adversarial-Networks,290,107,Python,https://github.com/dawei6875797/Face-Aging-with-Identity-Preserved-Conditional-Generative-Adversarial-Networks,dawei6875797,25,2018-11-25T15:53:04Z,
87,AGI,AGI-Papers,282,43,Python,https://github.com/gyunggyung/AGI-Papers,gyunggyung,2,2024-09-21T00:00:14Z,Papers and Book to look at when starting AGI 📚 
88,AGI,agilix,282,31,JavaScript,https://github.com/drkPrince/agilix,drkPrince,1,2023-03-10T18:49:19Z,"A Kanban Planner built with React, Tailwind and Firebase"
89,AGI,AngularAgility,278,49,JavaScript,https://github.com/AngularAgility/AngularAgility,AngularAgility,37,2018-10-31T14:21:31Z,A set of useful Angular.js extensions implementing common UX patterns to improve productivity from @JohnCulviner
90,AGI,welsonjs,277,18,JavaScript,https://github.com/gnh1201/welsonjs,gnh1201,70,2025-04-09T17:29:10Z,WelsonJS - Build a Windows app on the Windows built-in JavaScript engine
91,AGI,awesome-autonomous-gpt,276,19,,https://github.com/ScarletPan/awesome-autonomous-gpt,ScarletPan,2,2023-12-29T02:57:31Z,A curated list of awesome projects and resources related to autonomous AI agents.
92,AGI,FFHQ-Aging-Dataset,270,26,Python,https://github.com/royorel/FFHQ-Aging-Dataset,royorel,8,2021-04-29T13:03:28Z,FFHQ-Aging Dataset
93,AGI,Machine-Learning-Goodness,269,48,Jupyter Notebook,https://github.com/aurimas13/Machine-Learning-Goodness,aurimas13,0,2023-11-28T18:28:53Z,"The Machine Learning project including ML/DL projects, notebooks, cheat codes of ML/DL, useful information on AI/AGI and codes or snippets/scripts/tasks with tips."
94,AGI,jira-agile-metrics,258,95,Python,https://github.com/DeloitteDigitalUK/jira-agile-metrics,DeloitteDigitalUK,18,2024-02-29T17:21:47Z,Agile metrics and charts calculated from JIRA
95,AGI,autogen-agi,256,43,Python,https://github.com/SageMindAI/autogen-agi,SageMindAI,3,2024-02-15T22:03:10Z,"AutoGen AGI: Advancing AI agents using AutoGen towards AGI capabilities. Explore cutting-edge enhancements in group chat dynamics, decision-making, and complex task proficiency. Join our journey in shaping AI's future!"
96,AGI,Fast-AgingGAN,254,48,Python,https://github.com/HasnainRaz/Fast-AgingGAN,HasnainRaz,0,2024-05-18T19:11:56Z,"A deep learning model to age faces in the wild, currently runs at 60+ fps on GPUs"
97,AGI,Agila-Theme,254,50,Python,https://github.com/arvi/Agila-Theme,arvi,8,2023-02-27T23:47:52Z,A Sublime Text 3 UI Theme
98,AGI,neurallambda,251,12,Python,https://github.com/neurallambda/neurallambda,neurallambda,0,2024-11-03T10:49:32Z,"Reasoning Computers. Lambda Calculus, Fully Differentiable. Also Neural Stacks, Queues, Arrays, Lists, Trees, and Latches."
99,AGI,AgIsoStack-plus-plus,248,58,C++,https://github.com/Open-Agriculture/AgIsoStack-plus-plus,Open-Agriculture,29,2025-04-09T23:10:57Z,AgIsoStack++ is the completely free open-source C++ ISOBUS library for everyone
100,AGI,agit.vim,236,26,Vim Script,https://github.com/cohama/agit.vim,cohama,11,2021-01-06T03:51:12Z,A powerful Git log viewer
1,Generative AI,generative-ai-for-beginners,77982,40326,Jupyter Notebook,https://github.com/microsoft/generative-ai-for-beginners,microsoft,7,2025-03-27T12:20:46Z,"21 Lessons, Get Started Building with Generative AI  🔗 https://microsoft.github.io/generative-ai-for-beginners/"
2,Generative AI,generative-models,25682,2849,Python,https://github.com/Stability-AI/generative-models,Stability-AI,260,2025-04-04T03:32:07Z,Generative Models by Stability AI
3,Generative AI,Genesis,24700,2166,Python,https://github.com/Genesis-Embodied-AI/Genesis,Genesis-Embodied-AI,134,2025-04-09T21:22:01Z,A generative world for general-purpose robotics & embodied AI learning.
4,Generative AI,RAG_Techniques,13942,1443,Jupyter Notebook,https://github.com/NirDiamant/RAG_Techniques,NirDiamant,2,2025-04-01T20:32:27Z,This repository showcases various advanced techniques for Retrieval-Augmented Generation (RAG) systems. RAG systems combine information retrieval with generative models to provide accurate and contextually rich responses.
5,Generative AI,NeMo,13598,2781,Python,https://github.com/NVIDIA/NeMo,NVIDIA,76,2025-04-10T03:33:12Z,"A scalable generative AI framework built for researchers and developers working on Large Language Models, Multimodal, and Speech AI (Automatic Speech Recognition and Text-to-Speech)"
6,Generative AI,aisuite,11897,1164,Python,https://github.com/andrewyng/aisuite,andrewyng,48,2025-03-26T12:05:01Z,"Simple, unified interface to multiple Generative AI providers "
7,Generative AI,h2ogpt,11757,1297,Python,https://github.com/h2oai/h2ogpt,h2oai,285,2025-03-26T15:07:15Z,"Private chat with local GPT with document, images, video, etc. 100% private, Apache 2.0. Supports oLLaMa, Mixtral, llama.cpp, and more. Demo: https://gpt.h2o.ai/ https://gpt-docs.h2o.ai/"
8,Generative AI,awesome-generative-ai-guide,11636,2419,,https://github.com/aishwaryanr/awesome-generative-ai-guide,aishwaryanr,0,2025-04-01T01:31:10Z,"A one stop repository for generative AI research updates, interview resources, notebooks and much more!"
9,Generative AI,GenAI_Agents,11420,1453,Jupyter Notebook,https://github.com/NirDiamant/GenAI_Agents,NirDiamant,1,2025-04-09T21:49:12Z,"This repository provides tutorials and implementations for various Generative AI Agent techniques, from basic to advanced. It serves as a comprehensive guide for building intelligent, interactive AI systems."
10,Generative AI,generative-ai,10086,2848,Jupyter Notebook,https://github.com/GoogleCloudPlatform/generative-ai,GoogleCloudPlatform,26,2025-04-09T21:02:27Z,"Sample code and notebooks for Generative AI on Google Cloud, with Gemini on Vertex AI"
11,Generative AI,StableStudio,8966,913,TypeScript,https://github.com/Stability-AI/StableStudio,Stability-AI,48,2024-04-30T20:05:06Z,Community interface for generative AI
12,Generative AI,awesome-generative-ai,8115,911,,https://github.com/steven2358/awesome-generative-ai,steven2358,10,2025-03-26T23:47:24Z,A curated list of modern Generative Artificial Intelligence projects and services
13,Generative AI,ai-collection,8030,796,,https://github.com/ai-collection/ai-collection,ai-collection,3,2025-04-09T08:18:29Z,The Generative AI Landscape - A Collection of Awesome Generative AI Applications
14,Generative AI,morphic,7283,1962,TypeScript,https://github.com/miurla/morphic,miurla,43,2025-03-30T06:46:21Z,An AI-powered search engine with a generative UI
15,Generative AI,mmagic,7130,1078,Jupyter Notebook,https://github.com/open-mmlab/mmagic,open-mmlab,61,2024-08-06T07:19:40Z,"OpenMMLab Multimodal Advanced, Generative, and Intelligent Creation Toolbox. Unlock the magic 🪄: Generative-AI (AIGC), easy-to-use APIs, awsome model zoo, diffusion models, for text-to-image generation, image/video restoration/enhancement, etc."
16,Generative AI,cofounder,6499,731,TypeScript,https://github.com/raidendotai/cofounder,raidendotai,52,2024-11-08T20:47:03Z,"ai-generated apps , full stack + generative UI"
17,Generative AI,sdnext,6177,469,Python,https://github.com/vladmandic/sdnext,vladmandic,69,2025-04-09T12:59:26Z,SD.Next: All-in-one for AI generative image
18,Generative AI,Learn_Prompting,4415,646,MDX,https://github.com/trigaten/Learn_Prompting,trigaten,73,2025-01-14T15:04:07Z,"Prompt Engineering, Generative AI, and LLM Guide by Learn Prompting | Join our discord for the largest Prompt Engineering learning community"
19,Generative AI,h2o-llmstudio,4265,442,Python,https://github.com/h2oai/h2o-llmstudio,h2oai,35,2025-04-08T13:53:32Z,H2O LLM Studio - a framework and no-code GUI for fine-tuning LLMs. Documentation: https://docs.h2o.ai/h2o-llmstudio/
20,Generative AI,Roadmap-To-Learn-Generative-AI-In-2024,3886,1623,,https://github.com/krishnaik06/Roadmap-To-Learn-Generative-AI-In-2024,krishnaik06,3,2024-11-27T06:17:37Z,
21,Generative AI,openv0,3834,339,TypeScript,https://github.com/raidendotai/openv0,raidendotai,31,2024-09-19T02:49:32Z,AI generated UI components
22,Generative AI,FedML,3831,743,Python,https://github.com/FedML-AI/FedML,FedML-AI,119,2025-03-12T06:34:31Z,"FEDML - The unified and scalable ML library for large-scale distributed training, model serving, and federated learning. FEDML Launch, a cross-cloud scheduler, further enables running any AI jobs on any GPU cloud or on-premise cluster. Built on this library, TensorOpera AI (https://TensorOpera.ai) is your generative AI platform at scale."
23,Generative AI,jupyter-ai,3530,382,Python,https://github.com/jupyterlab/jupyter-ai,jupyterlab,226,2025-04-07T21:53:42Z,A generative AI extension for JupyterLab
24,Generative AI,vault-ai,3325,306,JavaScript,https://github.com/pashpashpash/vault-ai,pashpashpash,46,2025-01-26T11:12:37Z,"OP Vault ChatGPT: Give ChatGPT long-term memory using the OP Stack (OpenAI + Pinecone Vector Database). Upload your own custom knowledge base files (PDF, txt, epub, etc) using a simple React frontend."
25,Generative AI,GenerativeAIExamples,2981,711,Python,https://github.com/NVIDIA/GenerativeAIExamples,NVIDIA,34,2025-03-18T19:16:15Z,Generative AI reference workflows optimized for accelerated infrastructure and microservice architecture.
26,Generative AI,langui,2863,146,HTML,https://github.com/LangbaseInc/langui,LangbaseInc,5,2024-07-10T03:00:23Z,"UI for your AI. Open Source Tailwind components tailored for your GPT, generative AI, and LLM projects."
27,Generative AI,AI-Infra-from-Zero-to-Hero,2857,323,,https://github.com/HuaizhengZhang/AI-Infra-from-Zero-to-Hero,HuaizhengZhang,12,2024-08-14T05:12:47Z,"🚀 Awesome System for Machine Learning ⚡️ AI System Papers and Industry Practice. ⚡️ System for Machine Learning, LLM (Large Language Model), GenAI (Generative AI). 🍻 OSDI, NSDI, SIGCOMM, SoCC, MLSys, etc. 🗃️ Llama3, Mistral, etc. 🧑‍💻 Video Tutorials. "
28,Generative AI,EmbedAI,2805,300,JavaScript,https://github.com/SamurAIGPT/EmbedAI,SamurAIGPT,39,2023-07-18T14:44:48Z,"An app to interact privately with your documents using the power of GPT, 100% privately, no data leaks"
29,Generative AI,awesome-generative-ai,2765,459,,https://github.com/filipecalegario/awesome-generative-ai,filipecalegario,0,2025-04-09T12:10:10Z,"A curated list of Generative AI tools, works, models, and references"
30,Generative AI,alan-sdk-web,2406,92,,https://github.com/alan-ai/alan-sdk-web,alan-ai,6,2025-04-04T16:46:47Z,"Generative AI SDK for Web to create AI Agents for apps built with JavaScript, React, Angular, Vue, Ember, Electron"
31,Generative AI,PyRIT,2377,463,Python,https://github.com/Azure/PyRIT,Azure,70,2025-04-09T21:06:18Z,The Python Risk Identification Tool for generative AI (PyRIT) is an open source framework built to empower security professionals and engineers to proactively identify risks in generative AI systems.
32,Generative AI,uptrain,2256,199,Python,https://github.com/uptrain-ai/uptrain,uptrain-ai,43,2024-08-18T13:30:44Z,"UpTrain is an open-source unified platform to evaluate and improve Generative AI applications. We provide grades for 20+ preconfigured checks (covering language, code, embedding use-cases), perform root cause analysis on failure cases and give insights on how to resolve them."
33,Generative AI,deprecated-generative-ai-python,2200,450,Python,https://github.com/google-gemini/deprecated-generative-ai-python,google-gemini,63,2025-03-27T17:45:02Z,"This SDK is now deprecated, use the new unified GenAI SDK. "
34,Generative AI,bionic-gpt,2142,209,Rust,https://github.com/bionic-gpt/bionic-gpt,bionic-gpt,14,2025-04-09T12:28:49Z,"BionicGPT is an on-premise replacement for ChatGPT, offering the advantages of Generative AI while maintaining strict data confidentiality"
35,Generative AI,generative-ai-docs,1954,678,Jupyter Notebook,https://github.com/google/generative-ai-docs,google,40,2025-03-25T16:09:33Z,Documentation for Google's Gen AI site - including the Gemini API and Gemma
36,Generative AI,AI-Products-All-In-One,1779,174,,https://github.com/TheExplainthis/AI-Products-All-In-One,TheExplainthis,4,2024-01-14T02:05:56Z,彙整了真正實用的 ChatGPT 與生成式 AI 工具
37,Generative AI,python-genai,1391,265,Python,https://github.com/googleapis/python-genai,googleapis,56,2025-04-10T02:15:26Z,Google Gen AI Python SDK provides an interface for developers to integrate Google's generative models into their Python applications.
38,Generative AI,agent-starter-pack,1323,449,Python,https://github.com/GoogleCloudPlatform/agent-starter-pack,GoogleCloudPlatform,5,2025-04-03T10:50:53Z,"A collection of production-ready Generative AI Agent templates built for Google Cloud. It accelerates development by providing a holistic, production-ready solution, addressing common challenges (Deployment & Operations, Evaluation, Customization, Observability) in building and deploying GenAI agents."
39,Generative AI,OpenAdapt,1229,171,Python,https://github.com/OpenAdaptAI/OpenAdapt,OpenAdaptAI,344,2025-03-16T23:00:22Z,Open Source Generative Process Automation (i.e. Generative RPA). AI-First Process Automation with Large ([Language (LLMs) / Action (LAMs) / Multimodal (LMMs)] / Visual Language (VLMs)) Models
40,Generative AI,generative-ai-js,1205,299,TypeScript,https://github.com/google-gemini/generative-ai-js,google-gemini,42,2025-04-09T23:14:22Z,The official Node.js / Typescript library for the Google Gemini API
41,Generative AI,Pallaidium,1107,89,Python,https://github.com/tin2tin/Pallaidium,tin2tin,2,2025-04-03T06:08:27Z,PALLAIDIUM - a generative AI movie studio integrated in the Blender Video Editor.
42,Generative AI,LLPhant,1101,118,PHP,https://github.com/LLPhant/LLPhant,LLPhant,28,2025-04-09T10:02:12Z,LLPhant - A comprehensive PHP Generative AI Framework using OpenAI GPT 4. Inspired by Langchain
43,Generative AI,generative-ai-swift,1070,169,Swift,https://github.com/google-gemini/generative-ai-swift,google-gemini,14,2024-12-17T18:21:38Z,The official Swift library for the Google Gemini API
44,Generative AI,gans-in-action,1020,424,Jupyter Notebook,https://github.com/GANs-in-Action/gans-in-action,GANs-in-Action,14,2023-10-15T16:15:00Z,Companion repository to GANs in Action: Deep learning with Generative Adversarial Networks
45,Generative AI,Generative-AI-for-beginners-dotnet,1016,730,C#,https://github.com/microsoft/Generative-AI-for-beginners-dotnet,microsoft,5,2025-04-10T00:00:12Z,"Five lessons, learn how to really apply AI to your .NET Applications"
46,Generative AI,aiconfig,1012,82,Python,https://github.com/lastmile-ai/aiconfig,lastmile-ai,121,2024-06-04T09:45:36Z,AIConfig is a config-based framework to build generative AI applications.
47,Generative AI,gemini-chatbot,997,370,TypeScript,https://github.com/vercel-labs/gemini-chatbot,vercel-labs,24,2024-10-15T05:09:47Z,Build your own generative UI chatbot using the Vercel AI SDK and Google Gemini
48,Generative AI,indexify,987,125,Rust,https://github.com/tensorlakeai/indexify,tensorlakeai,57,2025-04-09T19:03:13Z,A realtime serving engine for Data-Intensive Generative AI Applications
49,Generative AI,generative-ai-use-cases,915,219,TypeScript,https://github.com/aws-samples/generative-ai-use-cases,aws-samples,46,2025-04-09T08:12:11Z,Application implementation with business use cases for safely utilizing generative AI in business operations
50,Generative AI,Ultimate-Data-Science-Toolkit---From-Python-Basics-to-GenerativeAI,903,296,Jupyter Notebook,https://github.com/bansalkanav/Ultimate-Data-Science-Toolkit---From-Python-Basics-to-GenerativeAI,bansalkanav,0,2025-04-01T13:39:09Z,
51,Generative AI,generative-ai,867,231,Jupyter Notebook,https://github.com/genieincodebottle/generative-ai,genieincodebottle,1,2025-04-09T11:37:49Z,"Comprehensive resources on Generative AI, including a detailed roadmap, projects, use cases, interview preparation, and coding preparation."
52,Generative AI,factool,862,66,Python,https://github.com/GAIR-NLP/factool,GAIR-NLP,19,2024-08-19T20:27:12Z,FacTool: Factuality Detection in Generative AI
53,Generative AI,generative-ai-android,825,195,Kotlin,https://github.com/google-gemini/generative-ai-android,google-gemini,28,2024-09-16T12:48:08Z,The official Android library for the Google Gemini API
54,Generative AI,council,821,35,Python,https://github.com/chain-ml/council,chain-ml,3,2025-01-16T19:13:15Z,Council is an open-source platform for the rapid development and robust deployment of customized generative AI applications
55,Generative AI,papers-for-molecular-design-using-DL,771,102,,https://github.com/AspirinCode/papers-for-molecular-design-using-DL,AspirinCode,0,2025-04-08T09:48:09Z,List of Molecular and Material design using Generative AI and Deep Learning 
56,Generative AI,generative-ai-go,761,82,Go,https://github.com/google/generative-ai-go,google,9,2025-03-27T00:18:05Z,Go SDK for Google Generative AI
57,Generative AI,generative_ai_with_langchain,755,314,Jupyter Notebook,https://github.com/benman1/generative_ai_with_langchain,benman1,0,2025-03-22T15:04:44Z,"Build large language model (LLM) apps with Python, ChatGPT and other models. This is the companion repository for the book on generative AI with LangChain."
58,Generative AI,Generative-AI,754,57,TeX,https://github.com/fnzhan/Generative-AI,fnzhan,1,2023-11-21T09:02:58Z,[TPAMI 2023] Multimodal Image Synthesis and Editing: The Generative AI Era
59,Generative AI,CushyStudio,736,54,TypeScript,https://github.com/rvion/CushyStudio,rvion,20,2025-04-07T07:10:31Z,🛋 The AI and Generative Art platform for everyone
60,Generative AI,learn-generative-ai,725,269,Python,https://github.com/panaverse/learn-generative-ai,panaverse,0,2024-07-28T06:18:46Z,"Learn Cloud Applied Generative AI Engineering (GenEng) using OpenAI, Gemini, Streamlit, Containers, Serverless, Postgres, LangChain, Pinecone, and Next.js"
61,Generative AI,app.enfugue.ai,719,67,Python,https://github.com/painebenjamin/app.enfugue.ai,painebenjamin,42,2024-10-29T13:35:37Z,ENFUGUE is an open-source web app for making studio-grade images and video using generative AI.
62,Generative AI,Athena,707,126,Jupyter Notebook,https://github.com/Dillettant/Athena,Dillettant,0,2024-08-23T16:40:48Z,Structure your STEM essay in several minutes with Generative AI.
63,Generative AI,ai-audio-datasets,707,55,,https://github.com/Yuan-ManX/ai-audio-datasets,Yuan-ManX,1,2025-02-25T12:45:51Z,"AI Audio Datasets (AI-ADS) 🎵, including Speech, Music, and Sound Effects, which can provide training data for Generative AI, AIGC, AI model training, intelligent audio tool development, and audio applications."
64,Generative AI,applied-ai-engineering-samples,699,188,Jupyter Notebook,https://github.com/GoogleCloudPlatform/applied-ai-engineering-samples,GoogleCloudPlatform,3,2025-04-05T02:14:17Z,This repository compiles code samples and notebooks demonstrating how to use Generative AI on Google Cloud Vertex AI.
65,Generative AI,onnxruntime-genai,681,166,C++,https://github.com/microsoft/onnxruntime-genai,microsoft,93,2025-04-10T02:49:42Z,Generative AI extensions for onnxruntime
66,Generative AI,sd-webui-agent-scheduler,674,80,Python,https://github.com/SipherAGI/sd-webui-agent-scheduler,SipherAGI,114,2025-01-13T10:03:39Z,An open source Scheduling Agent for Generative AI
67,Generative AI,awesome-generative-information-retrieval,665,49,,https://github.com/gabriben/awesome-generative-information-retrieval,gabriben,7,2024-10-15T10:26:57Z,
68,Generative AI,generative-ai-roadmap,610,76,,https://github.com/SeedV/generative-ai-roadmap,SeedV,0,2023-10-01T16:23:27Z,The roadmap of generative AI: use cases and applications | 生成式AI的应用路线图
69,Generative AI,generative-ai-dart,602,127,Dart,https://github.com/google-gemini/generative-ai-dart,google-gemini,26,2024-10-07T21:50:36Z,The official Dart library for the Google Gemini API
70,Generative AI,Meta-voicebox,579,32,,https://github.com/SpeechifyInc/Meta-voicebox,SpeechifyInc,4,2023-06-19T08:01:11Z,Implementation of Meta-Voicebox : The first generative AI model for speech to generalize across tasks with state-of-the-art performance.
71,Generative AI,biniou,569,67,Python,https://github.com/Woolverine94/biniou,Woolverine94,2,2025-04-09T16:48:08Z,a self-hosted webui for 30+ generative ai
72,Generative AI,open-genmoji,561,39,Python,https://github.com/EvanZhouDev/open-genmoji,EvanZhouDev,6,2025-01-05T00:25:59Z,Generative Emoji for the rest of us.
73,Generative AI,generative-ai-on-aws,547,235,Jupyter Notebook,https://github.com/generative-ai-on-aws/generative-ai-on-aws,generative-ai-on-aws,3,2024-10-09T18:58:21Z,Generative AI on AWS
74,Generative AI,Trace,540,43,Python,https://github.com/microsoft/Trace,microsoft,6,2025-03-23T16:00:51Z,End-to-end Generative Optimization for AI Agents
75,Generative AI,Generative-AI-with-LLMs,534,398,Jupyter Notebook,https://github.com/Ryota-Kawamura/Generative-AI-with-LLMs,Ryota-Kawamura,0,2024-07-27T00:04:15Z,"In Generative AI with Large Language Models (LLMs), you’ll learn the fundamentals of how generative AI works, and how to deploy it in real-world applications."
76,Generative AI,AI-Bootcamp,526,174,Jupyter Notebook,https://github.com/curiousily/AI-Bootcamp,curiousily,1,2025-04-06T18:14:09Z,"Self-paced bootcamp on Generative AI. Tutorials on ML fundamentals, LLMs, RAGs, LangChain, LangGraph, Fine-tuning Llama 3 & AI Agents (CrewAI)"
77,Generative AI,Security-Copilot,524,202,PowerShell,https://github.com/Azure/Security-Copilot,Azure,2,2025-04-01T15:58:22Z,"Microsoft Security Copilot is a generative AI-powered security solution that helps increase the efficiency and capabilities of defenders to improve security outcomes at machine speed and scale, while remaining compliant to responsible AI principles"
78,Generative AI,KeyboardGPT,518,10,Java,https://github.com/Mino260806/KeyboardGPT,Mino260806,15,2025-03-15T16:16:18Z,LSPosed Module to integrate Generative AI like ChatGPT in keyboard.
79,Generative AI,llm-apps-java-spring-ai,490,97,Java,https://github.com/ThomasVitale/llm-apps-java-spring-ai,ThomasVitale,2,2025-04-09T22:33:14Z,Samples showing how to build Java applications powered by Generative AI and LLMs using Spring AI and Spring Boot.
80,Generative AI,shipfast,478,118,TypeScript,https://github.com/vietanhdev/shipfast,vietanhdev,3,2023-10-29T03:30:06Z,"The best free SaaS base for GenAI, LLM, and other AI Services.  Ship your next Generative AI startups in days."
81,Generative AI,agency,475,29,Go,https://github.com/neurocult/agency,neurocult,0,2025-01-08T06:11:11Z,"🕵️‍♂️ Library designed for developers eager to explore the potential of Large Language Models (LLMs) and other generative AI through a clean, effective, and Go-idiomatic approach."
82,Generative AI,LLMs-in-Finance,471,124,Jupyter Notebook,https://github.com/hananedupouy/LLMs-in-Finance,hananedupouy,0,2025-04-02T04:49:02Z,LLMs in Finance - Generative AI - AI Agents 
83,Generative AI,awesome-generative-ai-data-scientist,461,73,,https://github.com/business-science/awesome-generative-ai-data-scientist,business-science,0,2025-04-05T14:04:23Z,A curated list of 100+ resources for building and deploying generative AI specifically focusing on helping you become a Generative AI Data Scientist with LLMs
84,Generative AI,generative-ai-cdk-constructs,447,62,TypeScript,https://github.com/awslabs/generative-ai-cdk-constructs,awslabs,30,2025-04-10T01:22:57Z,AWS Generative AI CDK Constructs are sample implementations of AWS CDK for common generative AI patterns.
85,Generative AI,generative-ai-with-javascript,441,208,JavaScript,https://github.com/microsoft/generative-ai-with-javascript,microsoft,18,2025-04-09T14:48:06Z,Join a time-traveling adventure where you meet history’s legends while learning Generative AI technologies! ✨
86,Generative AI,daydreams,419,91,TypeScript,https://github.com/daydreamsai/daydreams,daydreamsai,10,2025-04-10T02:39:20Z,Daydreams is a generative agent framework for executing anything onchain
87,Generative AI,call-gpt,417,175,JavaScript,https://github.com/twilio-labs/call-gpt,twilio-labs,14,2024-12-13T19:25:32Z,Generative AI phone call toolkit using Twilio Media Streams.
88,Generative AI,aisearch-openai-rag-audio,410,269,Python,https://github.com/Azure-Samples/aisearch-openai-rag-audio,Azure-Samples,33,2025-03-20T22:28:11Z,A simple example implementation of the VoiceRAG pattern to power interactive voice generative AI experiences using RAG with Azure AI Search and Azure OpenAI's gpt-4o-realtime-preview model. 
89,Generative AI,MathPile,410,22,Python,https://github.com/GAIR-NLP/MathPile,GAIR-NLP,0,2025-04-04T11:15:58Z,[NeurlPS D&B 2024] Generative AI for Math: MathPile
90,Generative AI,GenAIExamples,407,265,Shell,https://github.com/opea-project/GenAIExamples,opea-project,89,2025-04-10T03:38:24Z,"Generative AI Examples is a collection of GenAI examples such as ChatQnA, Copilot, which illustrate the pipeline capabilities of the Open Platform for Enterprise AI (OPEA) project."
91,Generative AI,RAG-Driven-Generative-AI,404,118,Jupyter Notebook,https://github.com/Denis2054/RAG-Driven-Generative-AI,Denis2054,0,2025-03-13T09:41:02Z,"This repository provides programs to build Retrieval Augmented Generation (RAG) code for Generative AI with LlamaIndex, Deep Lake, and Pinecone leveraging the power of OpenAI and Hugging Face models for generation and evaluation."
92,Generative AI,Marketing_Automations_Notebooks_With_GPT,403,87,Jupyter Notebook,https://github.com/ktynski/Marketing_Automations_Notebooks_With_GPT,ktynski,3,2023-08-28T23:20:16Z,"A collection of automations and experiments exploring the applications of generative AI in Marketing, SEO, and Public Relations"
93,Generative AI,rust-genai,379,69,Rust,https://github.com/jeremychone/rust-genai,jeremychone,8,2025-04-07T21:51:59Z,"Rust multiprovider generative AI client (Ollama, OpenAi, Anthropic, Gemini, DeepSeek, xAI/Grok, Groq,Cohere, ...)"
94,Generative AI,gemini-android,367,32,Kotlin,https://github.com/GetStream/gemini-android,GetStream,2,2025-03-26T18:57:14Z,✨ Gemini Android demonstrates Google's Generative AI on Android with Stream Chat SDK for Compose.
95,Generative AI,genai-for-marketing,356,124,Jupyter Notebook,https://github.com/GoogleCloudPlatform/genai-for-marketing,GoogleCloudPlatform,11,2025-03-12T17:48:32Z,"Showcasing Google Cloud's generative AI for marketing scenarios via application frontend, backend, and detailed, step-by-step guidance for setting up and utilizing generative AI tools, including examples of their use in crafting marketing materials like blog posts and social media content, nl2sql analysis, and campaign personalization."
96,Generative AI,genai-quickstart-pocs,353,114,Python,https://github.com/aws-samples/genai-quickstart-pocs,aws-samples,9,2025-04-09T20:03:59Z,"This repository contains sample code demonstrating various use cases leveraging Amazon Bedrock and Generative AI. Each sample is a separate project with its own directory, and includes a basic Streamlit frontend to help users quickly set up a proof of concept."
97,Generative AI,AWS-First-GenAI-Journey,346,41,Jupyter Notebook,https://github.com/aws-samples/AWS-First-GenAI-Journey,aws-samples,1,2025-03-21T03:34:16Z,Welcome to the AWS First Generative AI Journey repository! This project serves as a comprehensive resource for individuals and organizations looking to explore the transformative capabilities of Generative AI using Amazon Web Services (AWS).
98,Generative AI,The_Prompt_Report,321,26,HTML,https://github.com/trigaten/The_Prompt_Report,trigaten,0,2024-06-15T07:16:33Z,
99,Generative AI,GenerativeAI-Prompt-Sample-Japanese,316,13,HTML,https://github.com/dahatake/GenerativeAI-Prompt-Sample-Japanese,dahatake,0,2025-04-03T01:52:04Z,ChatGPTやCopilotなど各種生成AI用の「日本語]の Prompt のサンプル
100,Generative AI,gen-ui-python,315,85,TypeScript,https://github.com/bracesproul/gen-ui-python,bracesproul,2,2024-07-01T15:45:52Z,"🧬🐍 Generative UI web application built with LangChain Python, AI SDK & Next.js"
1,AI,AutoGPT,174300,45549,Python,https://github.com/Significant-Gravitas/AutoGPT,Significant-Gravitas,162,2025-04-10T03:28:00Z,"AutoGPT is the vision of accessible AI for everyone, to use and to build on. Our mission is to provide the tools, so that you can focus on what matters."
2,AI,stable-diffusion-webui,150905,28099,Python,https://github.com/AUTOMATIC1111/stable-diffusion-webui,AUTOMATIC1111,2322,2025-03-04T16:11:29Z,Stable Diffusion web UI
3,AI,dify,90364,13470,TypeScript,https://github.com/langgenius/dify,langgenius,592,2025-04-10T03:23:46Z,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production."
4,AI,open-webui,88567,11031,JavaScript,https://github.com/open-webui/open-webui,open-webui,176,2025-04-10T01:37:10Z,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)"
